patch_id,labels,split,country,s1_name,s2v1_name,contains_seasonal_snow,contains_cloud_or_shadow,s2_product,s1_product,s1_mission
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_03_83,"[""Arable land"", ""Coastal wetlands"", ""Marine waters"", ""Pastures""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_3_83,S2A_MSIL2A_20170704T112111_3_83,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_02_81,"[""Coastal wetlands"", ""Pastures""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_2_81,S2A_MSIL2A_20170704T112111_2_81,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_03_85,"[""Coastal wetlands"", ""Pastures""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_3_85,S2A_MSIL2A_20170704T112111_3_85,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_00_80,"[""Arable land"", ""Coastal wetlands"", ""Marine waters""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_0_80,S2A_MSIL2A_20170704T112111_0_80,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_00_83,"[""Coastal wetlands"", ""Marine waters""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_0_83,S2A_MSIL2A_20170704T112111_0_83,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_01_80,"[""Arable land"", ""Coastal wetlands"", ""Marine waters"", ""Pastures""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_1_80,S2A_MSIL2A_20170704T112111_1_80,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_00_81,"[""Arable land"", ""Coastal wetlands"", ""Marine waters""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_0_81,S2A_MSIL2A_20170704T112111_0_81,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_05_81,"[""Arable land"", ""Coastal wetlands"", ""Inland wetlands"", ""Marine waters"", ""Pastures""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_5_81,S2A_MSIL2A_20170704T112111_5_81,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_00_82,"[""Arable land"", ""Coastal wetlands"", ""Marine waters""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_0_82,S2A_MSIL2A_20170704T112111_0_82,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_04_86,"[""Coastal wetlands"", ""Pastures""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_4_86,S2A_MSIL2A_20170704T112111_4_86,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_05_87,"[""Agro-forestry areas"", ""Arable land"", ""Coastal wetlands"", ""Natural grassland and sparsely vegetated areas"", ""Pastures""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_5_87,S2A_MSIL2A_20170704T112111_5_87,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_04_81,"[""Arable land"", ""Coastal wetlands"", ""Inland wetlands"", ""Marine waters"", ""Pastures""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_4_81,S2A_MSIL2A_20170704T112111_4_81,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_05_90,"[""Broad-leaved forest"", ""Coastal wetlands"", ""Pastures""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_5_90,S2A_MSIL2A_20170704T112111_5_90,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_04_83,"[""Arable land"", ""Coastal wetlands"", ""Marine waters""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_4_83,S2A_MSIL2A_20170704T112111_4_83,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_01_82,"[""Coastal wetlands"", ""Marine waters"", ""Pastures""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_1_82,S2A_MSIL2A_20170704T112111_1_82,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_01_85,"[""Coastal wetlands"", ""Marine waters""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_1_85,S2A_MSIL2A_20170704T112111_1_85,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_03_82,"[""Coastal wetlands"", ""Pastures""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_3_82,S2A_MSIL2A_20170704T112111_3_82,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_04_82,"[""Arable land"", ""Coastal wetlands"", ""Inland wetlands"", ""Marine waters"", ""Pastures""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_4_82,S2A_MSIL2A_20170704T112111_4_82,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_01_81,"[""Arable land"", ""Coastal wetlands"", ""Marine waters"", ""Pastures""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_1_81,S2A_MSIL2A_20170704T112111_1_81,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_05_08,"[""Complex cultivation patterns"", ""Coniferous forest"", ""Mixed forest"", ""Transitional woodland, shrub""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_5_8,S2A_MSIL2A_20170704T112111_5_8,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_01_50,"[""Arable land"", ""Complex cultivation patterns"", ""Pastures""]",train,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_1_50,S2A_MSIL2A_20170617T113321_1_50,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_00_51,"[""Complex cultivation patterns"", ""Pastures""]",train,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_0_51,S2A_MSIL2A_20170617T113321_0_51,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP_82_44,"[""Arable land"", ""Complex cultivation patterns"", ""Pastures""]",train,Austria,S1A_IW_GRDH_1SDV_20170613T165043_33UUP_82_44,S2A_MSIL2A_20170613T101031_82_44,False,False,S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP,S1A_IW_GRDH_1SDV_20170613T165043,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_02_89,"[""Complex cultivation patterns"", ""Pastures""]",train,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_2_89,S2A_MSIL2A_20170617T113321_2_89,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_21_11,"[""Arable land"", ""Complex cultivation patterns"", ""Pastures"", ""Transitional woodland, shrub""]",train,Ireland,S1A_IW_GRDH_1SDV_20170617T064659_29UPU_21_11,S2A_MSIL2A_20170617T113321_21_11,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064659,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_09_71,"[""Complex cultivation patterns"", ""Coniferous forest"", ""Pastures""]",train,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_9_71,S2A_MSIL2A_20170617T113321_9_71,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_02_09,"[""Complex cultivation patterns"", ""Coniferous forest"", ""Transitional woodland, shrub""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_2_9,S2A_MSIL2A_20170704T112111_2_9,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_01_88,"[""Complex cultivation patterns"", ""Coniferous forest"", ""Pastures""]",train,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_1_88,S2A_MSIL2A_20170617T113321_1_88,False,True,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP_80_39,"[""Arable land"", ""Complex cultivation patterns"", ""Coniferous forest"", ""Mixed forest""]",train,Austria,S1A_IW_GRDH_1SDV_20170613T165043_33UUP_80_39,S2A_MSIL2A_20170613T101031_80_39,False,False,S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP,S1A_IW_GRDH_1SDV_20170613T165043,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_02_71,"[""Complex cultivation patterns"", ""Coniferous forest"", ""Pastures""]",train,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_2_71,S2A_MSIL2A_20170617T113321_2_71,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_14_84,"[""Arable land"", ""Complex cultivation patterns"", ""Pastures""]",train,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_14_84,S2A_MSIL2A_20170617T113321_14_84,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_36_80,"[""Arable land"", ""Complex cultivation patterns"", ""Pastures""]",train,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_36_80,S2A_MSIL2A_20170617T113321_36_80,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_06_78,"[""Arable land"", ""Complex cultivation patterns"", ""Pastures""]",train,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_6_78,S2A_MSIL2A_20170617T113321_6_78,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_00_47,"[""Arable land"", ""Complex cultivation patterns"", ""Coniferous forest"", ""Pastures"", ""Transitional woodland, shrub""]",train,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_0_47,S2A_MSIL2A_20170617T113321_0_47,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_08_70,"[""Complex cultivation patterns"", ""Pastures""]",train,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_8_70,S2A_MSIL2A_20170617T113321_8_70,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_02_31,"[""Complex cultivation patterns"", ""Pastures""]",train,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_2_31,S2A_MSIL2A_20170617T113321_2_31,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_60_10,"[""Complex cultivation patterns"", ""Coniferous forest"", ""Transitional woodland, shrub""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_60_10,S2A_MSIL2A_20170704T112111_60_10,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_53_88,"[""Arable land"", ""Complex cultivation patterns"", ""Pastures""]",train,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_53_88,S2A_MSIL2A_20170617T113321_53_88,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP_78_32,"[""Arable land"", ""Complex cultivation patterns""]",train,Austria,S1A_IW_GRDH_1SDV_20170613T165043_33UUP_78_32,S2A_MSIL2A_20170613T101031_78_32,False,False,S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP,S1A_IW_GRDH_1SDV_20170613T165043,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_03_09,"[""Complex cultivation patterns"", ""Coniferous forest"", ""Transitional woodland, shrub""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_3_9,S2A_MSIL2A_20170704T112111_3_9,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP_84_29,"[""Arable land"", ""Complex cultivation patterns"", ""Coniferous forest"", ""Pastures""]",train,Austria,S1A_IW_GRDH_1SDV_20170613T165043_33UUP_84_29,S2A_MSIL2A_20170613T101031_84_29,False,False,S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP,S1A_IW_GRDH_1SDV_20170613T165043,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_07_87,"[""Arable land"", ""Complex cultivation patterns"", ""Pastures""]",train,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_7_87,S2A_MSIL2A_20170617T113321_7_87,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_02_32,"[""Complex cultivation patterns"", ""Pastures""]",train,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_2_32,S2A_MSIL2A_20170617T113321_2_32,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_05_77,"[""Complex cultivation patterns"", ""Coniferous forest"", ""Mixed forest"", ""Pastures""]",train,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_5_77,S2A_MSIL2A_20170617T113321_5_77,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP_88_39,"[""Arable land"", ""Complex cultivation patterns""]",train,Austria,S1A_IW_GRDH_1SDV_20170613T165043_33UUP_88_39,S2A_MSIL2A_20170613T101031_88_39,False,False,S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP,S1A_IW_GRDH_1SDV_20170613T165043,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_00_39,"[""Arable land"", ""Complex cultivation patterns"", ""Pastures""]",train,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_0_39,S2A_MSIL2A_20170617T113321_0_39,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_12_66,"[""Complex cultivation patterns"", ""Pastures""]",train,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_12_66,S2A_MSIL2A_20170617T113321_12_66,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_05_33,"[""Arable land"", ""Complex cultivation patterns"", ""Pastures""]",train,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_5_33,S2A_MSIL2A_20170617T113321_5_33,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_36_03,"[""Complex cultivation patterns"", ""Coniferous forest"", ""Transitional woodland, shrub""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_36_3,S2A_MSIL2A_20170704T112111_36_3,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_09_17,"[""Complex cultivation patterns"", ""Pastures""]",train,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_9_17,S2A_MSIL2A_20170617T113321_9_17,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP_82_24,"[""Arable land"", ""Complex cultivation patterns"", ""Coniferous forest"", ""Pastures""]",train,Austria,S1A_IW_GRDH_1SDV_20170613T165043_33UUP_82_24,S2A_MSIL2A_20170613T101031_82_24,False,False,S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP,S1A_IW_GRDH_1SDV_20170613T165043,S1A
S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP_90_55,"[""Arable land"", ""Complex cultivation patterns"", ""Coniferous forest""]",train,Austria,S1A_IW_GRDH_1SDV_20170613T165043_33UUP_90_55,S2A_MSIL2A_20170613T101031_90_55,False,False,S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP,S1A_IW_GRDH_1SDV_20170613T165043,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_36_79,"[""Complex cultivation patterns"", ""Coniferous forest"", ""Mixed forest"", ""Pastures"", ""Transitional woodland, shrub""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_36_79,S2A_MSIL2A_20170704T112111_36_79,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP_87_27,"[""Complex cultivation patterns"", ""Coniferous forest"", ""Pastures""]",train,Austria,S1A_IW_GRDH_1SDV_20170613T165043_33UUP_87_27,S2A_MSIL2A_20170613T101031_87_27,False,False,S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP,S1A_IW_GRDH_1SDV_20170613T165043,S1A
S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP_73_79,"[""Complex cultivation patterns"", ""Mixed forest"", ""Transitional woodland, shrub""]",train,Austria,S1A_IW_GRDH_1SDV_20170613T165043_33UUP_73_79,S2A_MSIL2A_20170613T101031_73_79,False,False,S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP,S1A_IW_GRDH_1SDV_20170613T165043,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_17_00,"[""Complex cultivation patterns"", ""Coniferous forest"", ""Mixed forest"", ""Transitional woodland, shrub""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_17_0,S2A_MSIL2A_20170704T112111_17_0,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP_79_64,"[""Arable land"", ""Complex cultivation patterns"", ""Coniferous forest"", ""Pastures""]",train,Austria,S1A_IW_GRDH_1SDV_20170613T165043_33UUP_79_64,S2A_MSIL2A_20170613T101031_79_64,False,True,S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP,S1A_IW_GRDH_1SDV_20170613T165043,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_00_48,"[""Arable land"", ""Complex cultivation patterns"", ""Pastures""]",train,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_0_48,S2A_MSIL2A_20170617T113321_0_48,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP_87_25,"[""Complex cultivation patterns"", ""Coniferous forest"", ""Mixed forest"", ""Pastures""]",train,Austria,S1A_IW_GRDH_1SDV_20170613T165043_33UUP_87_25,S2A_MSIL2A_20170613T101031_87_25,False,False,S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP,S1A_IW_GRDH_1SDV_20170613T165043,S1A
S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP_87_72,"[""Arable land"", ""Complex cultivation patterns"", ""Coniferous forest"", ""Pastures""]",train,Austria,S1A_IW_GRDH_1SDV_20170613T165043_33UUP_87_72,S2A_MSIL2A_20170613T101031_87_72,False,False,S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP,S1A_IW_GRDH_1SDV_20170613T165043,S1A
S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP_72_78,"[""Complex cultivation patterns"", ""Mixed forest"", ""Pastures"", ""Transitional woodland, shrub""]",train,Austria,S1A_IW_GRDH_1SDV_20170613T165043_33UUP_72_78,S2A_MSIL2A_20170613T101031_72_78,False,False,S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP,S1A_IW_GRDH_1SDV_20170613T165043,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_06_88,"[""Complex cultivation patterns"", ""Pastures""]",train,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_6_88,S2A_MSIL2A_20170617T113321_6_88,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_19_84,"[""Complex cultivation patterns"", ""Pastures""]",train,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_19_84,S2A_MSIL2A_20170617T113321_19_84,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP_83_22,"[""Complex cultivation patterns"", ""Coniferous forest""]",train,Austria,S1A_IW_GRDH_1SDV_20170613T165043_33UUP_83_22,S2A_MSIL2A_20170613T101031_83_22,False,False,S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP,S1A_IW_GRDH_1SDV_20170613T165043,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_36_04,"[""Complex cultivation patterns"", ""Coniferous forest"", ""Transitional woodland, shrub""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_36_4,S2A_MSIL2A_20170704T112111_36_4,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_05_15,"[""Complex cultivation patterns"", ""Mixed forest""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_5_15,S2A_MSIL2A_20170704T112111_5_15,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_08_79,"[""Arable land"", ""Complex cultivation patterns"", ""Mixed forest""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_8_79,S2A_MSIL2A_20170704T112111_8_79,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP_86_53,"[""Arable land"", ""Complex cultivation patterns"", ""Coniferous forest""]",train,Austria,S1A_IW_GRDH_1SDV_20170613T165043_33UUP_86_53,S2A_MSIL2A_20170613T101031_86_53,False,False,S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP,S1A_IW_GRDH_1SDV_20170613T165043,S1A
S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP_81_66,"[""Arable land"", ""Complex cultivation patterns"", ""Coniferous forest"", ""Mixed forest""]",train,Austria,S1A_IW_GRDH_1SDV_20170613T165043_33UUP_81_66,S2A_MSIL2A_20170613T101031_81_66,False,False,S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP,S1A_IW_GRDH_1SDV_20170613T165043,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_43_86,"[""Complex cultivation patterns"", ""Mixed forest""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_43_86,S2A_MSIL2A_20170704T112111_43_86,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_09_72,"[""Complex cultivation patterns"", ""Pastures""]",train,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_9_72,S2A_MSIL2A_20170617T113321_9_72,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
